num,street,type,City,Zip,Page,lat,lng,Address
872,Dogwood Village,Lane,,65681,121,,,
108,Judy Gail,Lane,,65681,121,,,
108,Judy Gail,Lane,,65681,121,,,
7,Oak Shadow,Drive,,65686,121,,,
62,Daisy,Lane,,65681,122,,,
62,Daisy,Lane,,65681,122,,,
150,Green Acres,Rd,,65681,122,,,
8758,MO 86,,,65747,122,,,
8758,MO 86,,,65747,122,,,
312,Rollin Acers,Road,Reeds Spring,65737,122,,,
431,Uniqueville,,,65681,122,,,
451,Uniqueville,,,65681,122,,,
465,Uniqueville,,,65681,122,,,
465,Uniqueville,,,65681,122,,,
1670,Blackberry,Lane,Crane,65633,123,,,
1057,Burr Oak,Drive,Crane,65633,123,,,
404,Kadee,Drive,,65633,123,,,
412,Kadee,Drive,,65633,123,,,
209,Maud,Avenue,,65633,123,,,
302,Maud,Avenue,,65633,123,,,
1654,MO AA,,,65656,123,,,
305,S Commerce,,,65633,123,,,
303,S Hemphill,Street,,65633,123,,,
501,S Hemphill,Street,,65633,123,,,
507,Carr,Street,,65656,124,,,
303,East,Avenue,,65633,124,,,
1597,Flat Creek,Road,,65624,124,,,
1597,Flat Creek,Road,,65624,124,,,
1336,MO FF,,,65656,124,,,
4452,Round House,Road,,65605,124,,,
511,S Commerce,,,65633,124,,,
1054,Sunday,Drive,,65633,124,,,
315,W 10th,Street,,65656,124,,,
3029,W27,Street,,64804,124,,,
46,Acoma,Drive,,65737,125,,,
46,Acoma,Drive,,65737,125,,,
60,Golfcrest,Drive,,65686,125,,,
275,Hidden Shores,Drive,Reeds Spring,65737,125,,,
14,James River,Road,Kimberling City,65686,125,,,
331,Ridgeview,Road,Branson West,65737,125,,,
331,Ridgeview,Road,Branson West,65737,125,,,
409,Sleepy Hollow,Drive,,65686,125,,,
409,Sleepy Hollow,Drive,,65686,125,,,
53,Whiterock,Bluff,,65737,125,,,
49,Fishin View,Trail,,65686,126,,,
111,James River,Road,Kimberling City,65686,126,,,
4,kimrock,Lane,,65686,126,,,
18593,MO 13,,,65737,126,,,
1937,Mule Barn,Drive,Cape Fair,65624,126,,,
67,Port,Drive,Kimberling City,65686,126,,,
67,port,Drive,Kimberling City,65686,126,,,
170,Reality Acers,Drive,,65737,126,,,
762,Showplace,Gateway,,65616,126,,,
24,Starboard,Drive,Kimberling City,65686,126,,,
47,Wisteria,Lane,,65737,126,,,
8,Bridgeview,Drive,Kimberling City,65686,127,,,
1,Hawthorn,,,65686,127,,,
12,Hawthorn,,,65686,127,,,
1369,Little Aunts Creek,Road,,65686,127,,,
1406,Little Aunts Creek,Road,,65686,127,,,
1512,Little Aunts Creek,Road,,65686,127,,,
12,Midview,Drive,,65686,127,,,
41,Overton,court,,65686,127,,,
1002,paradise Landing,Road,,65686,127,,,
344,Summer,Road,,65686,127,,,
613,Summer,Road,,65686,127,,,
9,Arrowhead,Road,,65686,128,,,
1813,Cottage Hill,Road,,65686,128,,,
10,Hilltop,Drive,Kimberling City,65686,128,,,
660,Plateau,Lane,Kimberling City,65686,128,,,
,PO Box,Lane,Kimberling City,65686,128,,,PO Box
300,Port,Drive,Kimberling City,65686,128,,,
228,Seaton Heights,,,65737,128,,,
87,Silverbridge,Lane,Kimberling City,65686,128,,,
181,Southport,Lane,,65686,128,,,
15,Starboard,Drive,Kimberling City,65686,128,,,
10,Ashwood,Lane,,65737,129,,,
624,Millwood,Drive,,65737,129,,,
46,Pink Sunset,Lane,,65686,129,,,
303,Port,Drive,Kimberling City,65686,129,,,
540,Silver Cliff,,,65737,129,,,
840,Silver Cliff,Way,,65737,129,,,
300,Slane Chapel,Road,,65737,129,,,
14,Walnut,Lane,,65686,129,,,
317,Ridgeview,Road,Branson West,65737,130,,,
327,Ridgeview,Road,Branson West,65737,130,,,
327,Ridgeview,Road,Branson West,65737,130,,,
349,Ridgeview,Road,Branson West,65737,130,,,
349,Ridgeview,Road,Branson West,65737,130,,,
414,Ridgeview,Road,Branson West,65737,130,,,
414,Ridgeview,Road,Branson West,65737,130,,,
336,Boston Farms,Road,,65737,131,,,
1252,Gobblers,Mountain,,65737,131,,,
217,Mayden,Lane,,65616,131,,,
263,Mayden,Lane,,65616,131,,,
64,N Granny,Lane,,65737,131,,,
264,Tablerock,Circle,Branson,65616,131,,,
264,Tablerock,Circle,Branson,65616,131,,,
9,Treehouse,Lane,,65616,131,,,
195,Mayden,Lane,,65616,132,,,
217,Mayden,Lane,,65616,132,,,
556,Tablerock,Circle,Branson,65616,132,,,
864,Tablerock,Circle,Branson,65616,132,,,
5,Treehouse,Lane,,65616,132,,,
24,Village,Trail,,65616,132,,,
24,Village,Trail,,65616,132,,,
1322,Dogwood,,,65681,133,,,
253,Forest,Lane,Kimberling City,65686,133,,,
30,Good,Lane,,65681,133,,,
4443,MO H,,,65681,133,,,
150,Rome,Circle,,65681,133,,,
150,Rome,Circle,,65681,133,,,
161,Craig,Street,,65737,134,,,
161,Craig,Street,,65737,134,,,
332,Craig,Street,,65737,134,,,
333,Craig,Street,,65737,134,,,
333,Craig,Street,,65737,134,,,
417,Craig,Street,,65737,134,,,
417,Craig,Street,,65737,134,,,
420,Craig,Street,,65737,134,,,
12,Gizmo,Lane,,65737,134,,,
27,Tower,Lane,,65737,134,,,
31,Blue Bird,Lane,,65737,135,,,
355,Craig,Street,,65737,135,,,
355,Craig,Street,,65737,135,,,
579,Craig,Street,,65737,135,,,
915,Craig,Street,,65737,135,,,
920,Craig,Street,,65737,135,,,
17996,MO 13,,,65737,135,,,
17996,MO 13,,,65737,135,,,
134,Rainwater,Lane,,65737,135,,,
1573,Tilden,Road,,65737,135,,,
31,Blue Bird,Lane,,65737,136,,,
1761,Cedar Ridge,Way,Reeds Spring,65737,137,,,
66,Northwoods,Drive,Kimberling City,65686,137,,,
69,Northwoods,Drive,Kimberling City,65686,137,,,
69,Northwoods,Drive,Kimberling City,65686,137,,,
71,Northwoods,Drive,Kimberling City,65686,137,,,
11,Holiday,Drive,,65686,138,,,
114,Lake Hills,Point,Lampe ,65681,138,,,
191,Lakefront,Circle,,65686,138,,,
66,Northwoods,Drive,Kimberling City,65686,138,,,
66,Northwoods,Drive,Kimberling City,65686,138,,,
2853,Pioneer Point,Road,,65656,138,,,
916,Silverbluff,Circle,,65737,138,,,
24,Starboard,Drive,Kimberling City,65686,138,,,
204,Starrville,Lane,Branson West,65737,138,,,
204,Starrville,Lane,Branson West,65737,138,,,
23,Kami,Lane,,65610,139,,,
1703,Cedar Ridge,Way,Reeds Spring,65737,140,,,
79,Freebird,Lane,,65686,140,,,
142,Lakeshore,Drive,Kimberling City,65686,140,,,
142,Lakeshore,Drive,Kimberling City,65686,140,,,
585,Lakeshore,Drive,Kimberling City,65686,140,,,
500,Navajo,Trail,Kimberling City,65686,140,,,
300,port,Drive,Kimberling City,65686,140,,,
2,Port Holiday,Drive,Kimberling City,65686,140,,,
46,Skyline,Drive,Kimberling City,65686,140,,,
10,Summit,Drive,,65686,140,,,
20,corner Rock,Rd,,65686,141,,,
14,Hillcrest,Drive,Kimberling City,65686,141,,,
134,Lakeshore,Drive,Kimberling City,65686,141,,,
1845,MO H,,,65681,141,,,
518,Navajo,Trail,Kimberling City,65686,141,,,
79,Northwoods,Drive,Kimberling City,65686,141,,,
200,Overton,Rd,,65686,141,,,
1607,paradise Landing,Road,,65686,141,,,
355,Silverbridge,Lane,Kimberling City,65686,141,,,
157,Watership Down,Lane,,65681,141,,,
17,Catamaran,Drive,Kimberling City,65686,142,,,
34,Hillcrest,Drive,Kimberling City,65686,142,,,
96,Homewood,Lane,,65686,142,,,
96,Homewood,Lane,,65686,142,,,
106,James View,Road,Kimberling City,65686,142,,,
112,Keel,Lane,Kimberling City,65686,142,,,
1222,Little Aunts Creek,Circle,,65686,142,,,
93,Starboard,Drive,Kimberling City,65686,142,,,
127,Trailsend,Street,,65737,142,,,
110,Wild Plum,,,65737,142,,,
206,Corewood,Lane,Reeds Spring,65737,143,,,
5,Elm,Drive,Kimberling City,65686,143,,,
31,Hansom,Lane,,65737,143,,,
28,Irish Hills,Boulevard,Kimberling City,65686,143,,,
28,Irish Hills,Boulevard,Kimberling City,65686,143,,,
385,Melody Manor,Lane,Reeds Spring,65737,143,,,
385,Melody Manor,Lane,Reeds Spring,65737,143,,,
922,MO HH,,,65656,143,,,
214,Pinewood,Drive,,65737,143,,,
697,Austin,Place,Branson West,65737,144,,,
26,Kimberling Mannor Estates,,,65686,144,,,
78,Lakeshore,Drive,Kimberling City,65686,144,,,
91,Port,Drive,Kimberling City,65686,144,,,
53,Victory,Lane,,65737,144,,,
256,Ayres Rock,Road,,65737,145,,,
5,Greenbrier,Drive,,65686,145,,,
630,Greenbrier,Drive,,65686,145,,,
103,Laurel,Lane,,65737,145,,,
634,MO RB,,,65681,145,,,
993,Pokeberry,Lane,Lampe ,65681,145,,,
1023,Pokeberry,Lane,Lampe ,65681,145,,,
1375,Pokeberry,Lane,Lampe ,65681,145,,,
68,Ruby,Circle,,65656,145,,,
284,Wildflower,Drive,,65686,145,,,
715,Edgewater,estate,Kimberling City,65686,146,,,
1797,Lake Bluff,,,65737,146,,,
1841,Lake Bluff,,,65737,146,,,
47,Liberty,Lane,,65656,146,,,
33,Loon,Lane,,65681,146,,,
887,Pokeberry,Lane,Lampe ,65681,146,,,
968,Pokeberry,Lane,Lampe ,65681,146,,,
968,Pokeberry,Lane,Lampe ,65681,146,,,
66,Windy,court,,65737,146,,,
19,Woodpecker,Way,,65737,146,,,
103,James River,Road,Kimberling City,65686,147,,,
510,S Commerce,,,65633,148,,,
510,S Commerce,,,65633,148,,,
24616,MO 413,,,65656,149,,,
24795,MO 413,,,65656,149,,,
24860,MO 413,,,65656,149,,,
24860,MO 413,,,65656,149,,,
192,Boomerang,Drive,,65656,150,,,
18,Harmony,Lane,,65737,150,,,
1,Kristina,lane,Kimberling City,65686,150,,,
24616,MO 413,,,65656,150,,,
24709,MO 413,,,65656,150,,,
3096,Night Shade,Boulevard,,65656,150,,,
61,Quail Cove,Drive,,65686,150,,,
199,Three Pines,Circle,Reeds Spring,65737,150,,,
199,Three Pines,Circle,Reeds Spring,65737,150,,,
18,Zachs,court,,65737,150,,,
26,Bass,Avenue,,65686,151,,,
14,Bridgeview,Drive,,65686,151,,,
14,Bridgeview,Drive,,65686,151,,,
85,Capulet,Lane,,65686,151,,,
85,Capulet,Lane,,65686,151,,,
15,Elm,Drive,,65686,151,,,
35,Hilltop,Lane,,65686,151,,,
9249,MO 13,,,65686,151,,,
308,Pokeberry,Lane,Lampe ,65681,151,,,
13,Raven Dale,Road,,65686,151,,,
315,Cron,Road,,65681,152,,,
106,Lakeshore,Drive,,65686,152,,,
106,Lakeshore,Drive,,65686,152,,,
2768,MO 13,,,65681,152,,,
5759,MO 13,,,65681,152,,,
7127,MO 13,,,65681,152,,,
21277,MO 13,,,65737,152,,,
289,Queens,Way,,65686,152,,,
289,Queens,Way,,65686,152,,,
28,Trailridge,Drive,,65686,152,,,
356,Austin,Place,Branson West,65737,153,,,
63,Hay Stack,Lane,,65681,153,,,
63,Hay Stack,Lane,,65681,153,,,
8,James River,Lane,Kimberling City,65686,153,,,
178,Leighs,Way,,65737,153,,,
7127,MO 13,,,65681,153,,,
56,North Granny,Lane,,65737,153,,,
303,Pinewood,Drive,,65737,153,,,
303,Pinewood,Drive,,65737,153,,,
157,Tyler,Lane,,65681,153,,,
30,Ridgeview,Road,,65737,154,,,
244,Three Pines,Circle,,65737,154,,,
229,White Bass,Drive,,65656,154,,,
18,Wildwood,Lane,,65686,154,,,
18,Wildwood,Lane,,65686,154,,,
1710,Cedar Ridge,Way,,65737,155,,,
1710,Cedar Ridge,Way,,65737,155,,,
1855,MO HH,,,65656,155,,,
1855,MO HH,,,65656,155,,,
36,Skyline,Drive,,65686,155,,,
36,Skyline,Drive,,65686,155,,,
17,Sunset Trail,Road,,65681,155,,,
15,Elm Point,Lane,,65686,156,,,
470,Hidden Shores,,,65737,156,,,
201,Hook,Road,,65737,156,,,
201,Hook,Road,,65737,156,,,
171,Old Hunt,Lane,,65737,156,,,
171,Old Hunt,Lane,,65737,156,,,
175,Old Hunt,Lane,,65737,156,,,
178,Old Hunt,Lane,,65737,156,,,
40,Rippling Waters,,,65686,156,,,
543,Walnut Tree,Drive,,65656,156,,,
218,Fritts,Way,,65737,157,,,
67,Locust,Lane,,65616,157,,,
47,Roxborough,,,65737,157,,,
266,Shiloh,Lane,,65686,157,,,
11,Bridgeview,,,65686,158,,,
155,JL Mills,Ridge,,65656,158,,,
163,Queensberry,,,65737,158,,,
761,Saint Cloud,Drive,,65624,158,,,
670,Showplace,Gateway,,65616,158,,,
165,Stinger,Lane,,65737,158,,,
237,Stinger,Lane,,65737,158,,,
325,Three Pines,,,65737,158,,,
276,Wildflower,,,65686,158,,,
22,Yocum Pond,Road,,65656,158,,,
479,Collier,Drive,,65686,159,,,
4,Copper,court,,65686,159,,,
102,Grand,Lane,,65656,159,,,
5,kimrock,Lane,,65686,159,,,
5,kimrock,Lane,,65686,159,,,
1339,Little Aunts Creek,Road,,65686,159,,,
39,Morgan,Trail,,65737,159,,,
39,Morgan,Trail,,65737,159,,,
1,Port Holiday,Drive,Kimberling City,65686,159,,,
469,Whispering Oaks,Drive,,65656,159,,,
123,Bounty,Drive,,65624,160,,,
1023,Bounty,Drive,,65624,160,,,
10,Cove,Street,,65686,160,,,
171,Lillian,Lane,,65686,160,,,
171,Lillian,Lane,,65686,160,,,
21976,Main,Street,,65737,160,,,
21976,Main,Street,,65737,160,,,
1162,Peble Point,Road,,65624,160,,,
68,State Line,Road,,65611,160,,,
1802,unreadable,Drive,,65633,160,,,
9,Bunker,Drive,,65737,161,,,
9,Bunker,Drive,,65737,161,,,
203,Chinook,Lane,,65686,161,,,
1,Chruch,Lane,,65686,161,,,
10,Golfcrest,Circle,,65686,161,,,
8551,MO 76,,,65624,161,,,
1805,Rock Church,Road,,65656,161,,,
29,The Poet,Place,,65737,161,,,
15,Trailridge,Drive,,65686,161,,,
168,Westgate,Lane,,65737,161,,,
44,Bethany Shores,Drive,,65737,162,,,
44,Bethany Shores,Drive,,65737,162,,,
718,Camp Yocum,,,65656,162,,,
718,Camp Yocum,,,65656,162,,,
66,Celebration,Drive,,65737,162,,,
197,Ferland,Lane,,65737,162,,,
4,September Falls,Drive,Reeds Spring,65737,162,,,
21,Skyline,Drive,,65686,162,,,
236,Wildflower,,,65686,162,,,
1907,Yocum Pond,Road,,65656,162,,,
137,Angora,Road,,65737,163,,,
137,Angora,Road,,65737,163,,,
307,Austin,Place,Branson West,65737,163,,,
480,Austin,Place,Branson West,65737,163,,,
503,Austin,Place,Branson West,65737,163,,,
503,Austin,Place,Branson West,65737,163,,,
503,Austin,Place,Branson West,65737,163,,,
520,Austin,Place,Branson West,65737,163,,,
560,Austin,Place,Branson West,65737,163,,,
560,Austin,Place,Branson West,65737,163,,,
475,Acorn,Drive,,65737,164,,,
500,Austin,Place,Branson West,65737,164,,,
500,Austin,Place,Branson West,65737,164,,,
493,Dogwood Village,Lane,,65681,164,,,
26891,MO 413,,,65656,164,,,
3049,MO H,,,65681,164,,,
102,Mountain View,Circle,,65737,164,,,
102,Mountain View,Circle,,65737,164,,,
22748,Old Highway 76,,,65737,164,,,
14,Woodland,,,67010,164,,,
1773,Cedar Ridge,Way,,65737,165,,,
1773,Cedar Ridge,Way,,65737,165,,,
18,Liberty,Lane,,65686,165,,,
19,Middlegate,,,65737,165,,,
114,Silveroak,Way,Reeds Spring,65737,165,,,
114,Silveroak,Way,Reeds Spring,65737,165,,,
1401,Stoney Creek,Circle,,65737,165,,,
27,By Pass Loop,,,65737,166,,,
43,Hillbilly,Drive,,65656,166,,,
291,Mark Twain,Drive,,65737,166,,,
350,Mark Twain,Drive,,65737,166,,,
9623,MO 76,,,65624,166,,,
9623,MO 76,,,65624,166,,,
10,Baywood,Circle,,65737,167,,,
27,By Pass Loop,,,65737,167,,,
47,By Pass Loop,,,65737,167,,,
142,By Pass Loop,,,65737,167,,,
628,Mark Twain,Drive,,65737,167,,,
683,Mark Twain,Drive,,65737,167,,,
723,Mark Twain,Drive,,65737,167,,,
734,Mark Twain,Drive,,65737,167,,,
734,Mark Twain,Drive,,65737,167,,,
6,Bluegrass,Drive,,65737,168,,,
6,Bluegrass,Drive,,65737,168,,,
155,Briar Oaks,Lane,,65737,168,,,
155,Briar Oaks,Lane,,65737,168,,,
180,Briar Oaks,Lane,,65737,168,,,
9,Little Memory,Lane,,65737,168,,,
9,Little Memory,Lane,,65737,168,,,
734,Mark Twain,Drive,,65737,168,,,
4772,MO DD,,,65737,168,,,
4772,MO DD,,,65737,168,,,
194,Chestnut,Road,,65624,169,,,
194,Chestnut,Road,,65624,169,,,
87,Fox Run,Lane,,65624,169,,,
75,Halfmoon,Road,,65624,169,,,
55,Northshore,Drive,,65624,169,,,
113,Rabbit Run,,,65624,169,,,
323,Roan,Road,,65624,169,,,
323,Roan,Road,,65624,169,,,
189,South,Street,,65624,169,,,
377,Sundance,Road,,65624,169,,,
280,Ball Diamond,Road,,65624,170,,,
2285,Eaglecrest,,,65624,170,,,
2285,Eaglecrest,,,65624,170,,,
87,Fox Run,Lane,,65624,170,,,
163,Halfmoon,Road,,65624,170,,,
507,Holiday Hills,Drive,,65624,170,,,
509,Holiday Hills,Drive,,65624,170,,,
95,Kingdom,Street,,65624,170,,,
1187,Redbud,Drive,,65624,170,,,
59,Spirit,Lane,,65624,170,,,
146,Ball Diamond,Road,,65624,171,,,
329,Flagstone,Road,,65624,171,,,
329,Flagstone,Road,,65624,171,,,
93,Howard,Circle,,65624,171,,,
93,Howard,Circle,,65624,171,,,
344,Palomino,Road,,65624,171,,,
344,Palomino,Road,,65624,171,,,
0,PO BOX,,,65624,171,0,0,
0,PO BOX,,,65624,171,0,0,
99,Redbud,Drive,,65624,171,,,
88,Cross,Road,,65624,172,,,
88,Cross,Road,,65624,172,,,
11641,Fir Rd,,,64836,172,0,0,
11641,Fir Rd,,,64836,172,0,0,
11232,MO 76,,,65624,172,,,
130,North Shar,Drive,,65624,172,,,
99,Redbud,Drive,,65624,172,,,
175,Redbud,Drive,,65624,172,,,
197,Star,Street,,65624,172,,,
60,Unreadable,,,65624,172,0,0,
612,Crossing,Drive,,65737,173,,,
622,Crossing,Drive,,65737,173,,,
1215,Ledgestone,Circle,,65737,173,,,
1004,Silvercrest,Place,,65737,173,,,
119,Silveroak,Way,Reeds Spring,65737,173,,,
119,Silveroak,Way,Reeds Spring,65737,173,,,
616,Stoney Creek,Circle,,65737,173,,,
1310,Stoney Creek,Circle,,65737,173,,,
1310,Stoney Creek,Circle,,65737,173,,,
1401,Stoney Creek,Circle,,65737,173,,,
104,Ashwood,Lane,,65737,174,,,
104,Ashwood,Lane,,65737,174,,,
7,Birdie,Lane,,65737,174,,,
800,Black Forest,Lane,,65737,174,,,
800,Black Forest,Lane,,65737,174,,,
1725,Cedar Ridge,Way,,65737,174,,,
2468,Coonridge,Road,,65656,174,,,
43,Granite,Drive,,65737,174,,,
1203,Ledgestone,Circle,,65737,174,,,
1203,Ledgestone,Circle,,65737,174,,,
11,Bluebird,Drive,,65686,175,,,
381,Cedar Glade,,,65737,175,,,
381,Cedar Glade,,,65737,175,,,
612,Crossing,Drive,,65737,175,,,
11,Fade,Lane,,65737,175,,,
43,Granite,Drive,,65737,175,,,
62,Mountain View,Circle,,65737,175,,,
241,Mountain View,Circle,,65737,175,,,
256,Mountain View,Circle,,65737,175,,,
292,Steven,Lane,,65737,175,,,
708,Ledges,Way,,65737,176,,,
708,Ledges,Way,,65737,176,,,
927,Ledges,Way,,65737,176,,,
927,Ledges,Way,,65737,176,,,
241,Mountain View,Circle,,65737,176,,,
11,Par,Lane,,65737,176,,,
1199,Redrock,Road,,65656,176,,,
1199,Redrock,Road,,65656,176,,,
1003,Silvercrest,Place,,65737,176,,,
258,Buck Run,Drive,,65737,177,,,
285,Buck Run,Drive,,65737,177,,,
2186,Capulet,Lane,,65686,177,,,
459,Forest,Lane,,65686,177,,,
459,Forest,Lane,,65686,177,,,
420,Grandview Hills,Circle,,65737,177,,,
7,Oleary,Drive,,65686,177,,,
1711,paradise Landing,Road,,65686,177,,,
1711,paradise Landing,Road,,65686,177,,,
303,S Maple,,,65686,177,,,
88,Chinkapen,Lane,,65686,178,,,
272,Moon,Drive,,65737,178,,,
105,Oak,,,65686,178,,,
7,Oleary,Drive,,65686,178,,,
1300,Peace in the Valley,Road,,65611,178,,,
1560,Peace in the Valley,Road,,65611,178,,,
133,Point seven,Road,,65686,178,,,
133,Point seven,Road,,65686,178,,,
20,Redbud,Lane,,65686,178,,,
10,Regatta,Lane,,65686,178,,,
93,Evening Side,Lane,,65611,179,,,
124,Hay Stack,Lane,,65681,179,,,
124,Hay Stack,Lane,,65868,179,,,
238,Mayflower,Drive,,65681,179,,,
81,MO EE,,,65611,179,,,
125,Ravenwood,Lane,,65681,179,,,
125,Ravenwood,Lane,,65681,179,,,
120,Richard Barns,Lane,,65656,179,,,
50,Unreadable,,,65686,179,0,0,
458,Boston Farms,Road,,65737,180,,,
15,Greenbrier,,,65686,180,,,
23035,Main,Street,,65737,180,,,
1316,Millwood,Drive,,65737,180,,,
1316,Millwood,Drive,,65737,180,,,
181,Overton,Drive,,65686,180,,,
1024,Pokeberry,Lane,Lampe ,65681,180,,,
26,Sinatra,Circle,,65737,180,,,
12,Walnut,Lane,,65686,180,,,
644,Heather,Row,,65737,181,,,
149,Keating,Lane,,65681,181,,,
5422,MO 13,,,65681,181,,,
22905,Old Highway 160,,,65737,181,,,
1811,State Line,Road,,65611,181,,,
1811,State Line,Road,,65611,181,,,
925,Stone Bridge,,,65737,181,,,
1551,Stoneridge,parkway,,65737,181,,,
60,Water Wheel,Lane,,65686,181,,,
307,Wazen View,Lane,,65681,181,,,
13,Bridgeview,,,65686,182,,,
18,Galatians,Lane,,65737,182,,,
6,Golden,Drive,,65686,182,,,
363,Log Slide,Bluff,,65681,182,,,
363,Log Slide,Bluff,,65681,182,,,
13,Melody Manor,,,65737,182,,,
181,Overlook,,,65686,182,,,
11,Raven Oak,Road,,65686,182,,,
226,Rockridge,Road,,65737,182,,,
81,Summer,Road,,65686,182,,,
8,Golden,Drive,,65686,183,,,
9218,MO 76,,,65624,183,,,
9218,MO 76,,,65624,183,,,
1,N Wilderness,,,65686,183,,,
0,PO BOX,,,65737,183,0,0,
2002,Pokeberry,Lane,Lampe ,65686,183,,,
38,Red Bird,Lane,,65681,183,,,
864,Tablerock,Lane,,65616,183,,,
18,Wards,Place,,65737,183,,,
101,Westwood,,,65686,183,,,
16,Bridgeview,Drive,,65686,184,,,
8,Evergreen,Drive,,65686,184,,,
8,Evergreen,Drive,,65686,184,,,
10,Hawthorn,,,65686,184,,,
10,Hawthorn,,,65686,184,,,
475,MO HH,,,65656,184,,,
63,Thruwoods,Road,,65624,184,,,
8,Valley View,Drive,,65686,184,,,
32,Woodland,Avenue,,65686,184,,,
32,Woodland,Avenue,,65686,184,,,
1220,Dogwood Village,Lane,,65681,185,,,
1220,Dogwood Village,Lane,,65681,185,,,
4,Golden,Circle,,65686,185,,,
4,Golden,Circle,,65686,185,,,
32,Hilbro,Drive,,65686,185,,,
32,Hilbro,Drive,,65686,185,,,
24,Maid Marrion,65686,,65686,185,,,
24,Maid Marrion,Lane,,65686,185,,,
193,Plateau,Lane,,65686,185,,,
953,Appaloosa,,,65633,186,,,
953,Appaloosa,,,65633,186,,,
44,Crowe,Drive,,65656,186,,,
1654,MO AA,,,65656,186,,,
,PO BOX,,,65633,186,,,
,PO BOX,,,65633,186,,,
59,Belle Haven,,,65656,187,,,
59,Belle Haven,,,65656,187,,,
18,Galatians,Lane,,65737,187,,,
18,Mark Twain,Drive,,65737,187,,,
,No Address,,,65737,187,,,
,No Address,,,65737,187,,,
,No Address,,,65737,187,,,
,PO BOX,,,65737,187,,,
12,Stones,Lane,,65754,187,,,
97,Tilden,Road,,65656,187,,,
35,Apache,Lane,,65686,188,,,
60,Bush,Avenue,,65686,188,,,
223,Fountain,Lane,,65686,188,,,
1528,Holiday Hills,,,65624,188,,,
129,Larue,Street,,65737,188,,,
4,Longview,Drive,,65686,188,,,
505,MO 248,,,65737,188,,,
131,Quail Cove,,,65686,188,,,
754,Stoneridge Center,Road,,65737,188,,,
,Unreadable,,,65656,188,,,
725,Backwood,,,65681,189,,,
165,Cricket Hill,Lane,,65681,189,,,
219,Lawton,,,65681,189,,,
2,Port Holiday,Drive,Kimberling City,65686,189,,,
2,Port Holiday,Drive,Kimberling City,65686,189,,,
2,Port Holiday,Drive,Kimberling City,65686,189,,,
857,Trace Hollow,Road,,65681,189,,,
857,Trace Hollow,Road,,65681,189,,,
33,Windy,court,,65737,189,,,
33,Windy,court,,65737,189,,,
120,Battle,Road,,65737,190,,,
102,Canyon Forest,Circle,,65686,190,,,
166,Cron,Road,,65681,190,,,
693,Falling Star,Road,,65681,190,,,
695,Falling Star,Road,,65681,190,,,
901,Jones Trading Post,Road,,65681,190,,,
422,Mill Creek Shores,Lane,,65681,190,,,
,PO BOX,,,65686,190,,,
17,Starrville,Place,,65737,190,,,
17,Starrville,Place,,65737,190,,,
47,Stones Throw,Street,,65737,190,,,
47,Stones Throw,Street,,65737,190,,,
77,Fairwood,Road,,65681,191,,,
70,Lincoln,Lane,,65681,191,,,
70,Lincoln,Lane,,65681,191,,,
2732,MO 248,,,65737,191,,,
123,Peaceful Valley,Lane,,65737,191,,,
,PO BOX,,,65681,191,,,
20,Romans,Road,,65737,191,,,
141,South Haven,Drive,,65681,191,,,
19,White Rock,Lane,,65686,191,,,
19,White Rock,Lane,,65686,191,,,
